melaleuca quinquenervia,"Melaleuca quinquenervia, commonly known as broad-leaved paperbark, the paper bark tea tree or niaouli, is a small- to medium-sized tree of the allspice family, Myrtaceae. The plant is native to New Caledonia, Papua New Guinea and coastal eastern Australia, from Botany Bay in New South Wales northwards, into Queensland and the Northern Territory. It has become naturalised in the Everglades in Florida, where it is considered a serious weed by the USDA.
The broad-leaved paperbark grows as a spreading tree up to 20 m high, with the trunk covered by a white, beige and grey thick papery bark. The grey-green leaves are ovate and the cream or white bottlebrush-like flowers appear from late spring to autumn.",http://en.wikipedia.org/wiki/Melaleuca_quinquenervia
quercus sp.,"An oak is a tree or shrub in the genus Quercus (/ˈkwɜrkəs/; Latin ""oak tree"") of the beech family Fagaceae, having approximately 600 extant species. The common name ""Oak"" may also appear in the names of species in related genera, notably Lithocarpus. The genus is native to the Northern Hemisphere, and includes deciduous and evergreen species extending from cool temperate to tropical latitudes in Asia and the Americas. North America contains the largest number of oak species, with approximately 90 occurring in the United States. Mexico has 160 species, of which 109 are endemic. The second greatest center of oak diversity is China, which contains approximately 100 species.
Oaks have spirally arranged leaves, with lobate margins in many species; some have serrated leaves or entire leaves with smooth margins. Many deciduous species are marcescent, not dropping dead leaves until spring. In spring, a single oak tree produces both male flowers (in the form of catkins) and small female flowers. The fruit is a nut called an acorn, borne in a cup-like structure known as a cupule; each acorn contains one seed (rarely two or three) and takes 6–18 months to mature, depending on species. The live oaks are distinguished for being evergreen, but are not actually a distinct group and instead are dispersed across the genus.",http://en.wikipedia.org/wiki/Oak
eucalyptus robusta,"Eucalyptus robusta, commonly known as swamp mahogany or swamp messmate, is a tree native to eastern Australia. Growing in swampy or waterlogged soils, it is up to 30 m (100 ft) high with thick spongy reddish brown bark and dark green broad leaves, which help form a dense canopy. The white to cream flowers appear in autumn and winter. The leaves are commonly eaten by insects, and are a food item for the koala. It is an important winter-flowering species in eastern Australia, and has been planted extensively in many countries around the world. Its timber is used for firewood and in general construction.",http://en.wikipedia.org/wiki/Eucalyptus_robusta
magnolia grandiflora exmouth,"Magnolia grandiflora, commonly known as the southern magnolia or bull bay, is a tree of the family Magnoliaceae native to the southeastern United States, from Virginia south to central Florida, and west to eastern Texas and Oklahoma. Reaching 27.5 m (90 ft) in height, it is a large striking evergreen tree with large dark green leaves up to 20 cm (8 in) long and 12 cm (4.5 in) wide and large white fragrant flowers up to 30 cm (12 in) in diameter. Widely cultivated around the world, over a hundred cultivars have been bred and marketed commercially. The timber is hard and heavy, and has been used commercially to make furniture, pallets, and veneer.",<UNKNOWN>
pyrus betulaefolia,"Stigmella oxyacanthella is a moth of the Nepticulidae family. It is found from Fennoscandia to the Pyrenees, Italy and Bulgaria, and from Ireland to central Russia.

The wingspan is 5–6 mm. Adults are on wing in June in one generation.
The larvae feed on Amelanchier ovalis, Cotoneaster integerrimus, Cotoneaster multiflorus, Crataegus azarolus, Crataegus chrysocarpa, Crataegus coccinea, Crataegus crus-galli, Crataegus douglasii, Crataegus laciniata, Crataegus laevigata, Crataegus x lavalleei, Crataegus monogyna, Crataegus pentagyna, Crataegus punctata, Crataegus rivularis, Crataegus spathulata, Crataemespilus arnieresi, Crataemespilus grandiflora, Cydonia oblonga, Malus angustifolia, Malus x astracanica, Malus baccata, Malus coronaria, Malus domestica, Malus floribunda, Malus fusca, Malus parviflora, Malus ringo, Malus sylvestris, Mespilus germanica, Prunus armeniaca, Prunus avium, Prunus spinosa, Pyrus amygdaliformis, Pyrus betulaefolia, Pyrus communis, Pyrus elaeagrifolia, Sorbus aucuparia. They mine the leaves of their host plant. The mine consists of a long corridor, that widens only little, and winds freely through the leaf, not influenced by the venation. In thick, sun-exposed leaves the mine may be significantly shorter.",http://en.wikipedia.org/wiki/Stigmella_oxyacanthella
eucalyptus elata,"Eucalyptus elata, River peppermint, River white gum, is a medium to tall tree with rough bark on the lower trunk, compact with narrow longitudinal fissures, dark grey, shedding above in long ribbons, often remaining in the crown, to leave a smooth, grey, cream or whitish surface.
Adult leaves are stalked, narrow-lanceolate to lanceolate to 12 x 2.8 cm, green.
White flowers appear in spring to summer.
Distribution occurs on the central tablelands and southern coastal ranges of New South Wales and adjacent areas in Victoria.
E. elata is widely cultivated as a street and ornamental tree for its beautiful upper smooth bark, rich green foliage and profusion of flowers that appear in spherical masses.
The leaves have been distilled commercially for a piperitone based essential oil.",http://en.wikipedia.org/wiki/Eucalyptus_elata
liquidambar formosana,"Liquidambar formosana, commonly known as the Chinese sweet gum or Formosan gum, is a species of tree in the family Altingiaceae native to East Asia.",http://en.wikipedia.org/wiki/Liquidambar_formosana
lagunaria patersonii,"Lagunaria is a monotypic genus in the family Malvaceae. It is an Australian plant endemic to Lord Howe Island, Norfolk Island and parts of coastal Queensland. It has been introduced to many parts of the world. The genus was named in honour of Andrés Laguna, a Spanish botanist and a physician to Pope Julius III.
It now consists of the single species Lagunaria patersonia, commonly known as the pyramid tree, Norfolk Island hibiscus, or Queensland white oak. It is however not a true Hibiscus, but does belong to the same plant family, Malvaceae. Its seed capsules are filled with irritating hairs giving rise to common names, itchy bomb tree, and Cow Itch Tree. The ""cow"" part however appears to be a misnomer.",http://en.wikipedia.org/wiki/Lagunaria
eucalyptus cypellocarpa,"Mountain Grey Gum (Eucalyptus cypellocarpa) also known as the Mountain Gum, Monkey Gum or Spotted Mountain Grey Gum, is a straight, smooth barked forest tree. Often seen around 20 to 40 metres tall. But in moist protected gullies it may reach heights in excess of 60 metres tall.",http://en.wikipedia.org/wiki/Eucalyptus_cypellocarpa
cinnamomum camphora,"For the Australian tree also known as Camphorwood, see Cinnamomum oliveri.

Cinnamomum camphora (commonly known as Camphor tree, Camphorwood or camphor laurel) is a large evergreen tree that grows up to 20–30 metres (66–98 feet) tall. The leaves have a glossy, waxy appearance and smell of camphor when crushed. In spring it produces bright green foliage with masses of small white flowers. It produces clusters of black berry-like fruit around 1 centimetre (0.39 inches) in diameter. It has a pale bark that is very rough and fissured vertically.
Cinnamomum camphora is native to China south of the Yangtze River, Taiwan, southern Japan, Korea, and Vietnam, and has been introduced to many other countries.
Tree can reach huge size. In Japan are known five camphor trees with a trunk circumference above 20 m, with the largest tree (Kamou no Ohkusu) reaching the circumference of 24.22 m.",http://en.wikipedia.org/wiki/Cinnamomum_camphora
eucalyptus macrorhyncha,"Eucalyptus macrorhyncha, commonly known as red gum or red stringybark, is a small to medium-sized tree with rough, thick fibrous and stringy, dark-brown bark.
Adult leaves are stalked, lanceolate, to 15 x 2.5 cm, concolorous, and slightly glossy green. White flowers appear in mid summer to mid autumn.
E. macrorhyncha was first recognised as a distinct species and given its name by Ferdinand von Mueller. In 1867, George Bentham published a formal description in Volume 3 of his Flora Australiensis. Bentham's description was based on syntypes collected by Mueller and Frederick Adamson. 
The tree occurs on ranges and tablelands of New South Wales, Australian Capital Territory and Victoria, with a small, disjunct population south-west of Clare in South Australia.",http://en.wikipedia.org/wiki/Eucalyptus_macrorhyncha
araucaria bidwillii,"Araucaria bidwillii, the bunya pine, is a large evergreen coniferous tree in the plant family Araucariaceae. It is found naturally in south-east Queensland Australia and two small disjunct populations in north eastern Queensland's World Heritage listed Wet Tropics. There are many fine old planted specimens in New South Wales, and around the Perth, Western Australia metropolitan area. They can grow up to 30–45 m.
The Bunya Pine is the last surviving species of the Section Bunya of the genus Araucaria. This section was diverse and widespread during the Mesozoic with some species having cone morphology similar to A. bidwillii, which appeared during the Jurassic. Fossils of Section Bunya are found in South America and Europe. The scientific name honours the botanist John Carne Bidwill, who sent the first specimens to Sir William Hooker in 1843.",http://en.wikipedia.org/wiki/Araucaria_bidwillii
eucalyptus yarraensis,"Eucalyptus yarraensis, commonly known as Yarra gum, is a tree species that is endemic to Victoria, Australia. It grows up to 20 metres in height and has fibrous bark. The species was first formally described in A Critical Revision of the Genus Eucalyptus in 1922 from material collected in the Yarra Valley near Healesville.",http://en.wikipedia.org/wiki/Eucalyptus_yarraensis
melaleuca parvistaminea,Melaleuca longistaminea is an Australian shrub.,http://en.wikipedia.org/wiki/Melaleuca_longistaminea
prunus nigra fastigiata,"The Idaho State Arboretum is an arboretum located across the campus of the Idaho State University, Pocatello, Idaho, USA. It is open to the public daily without charge and includes an organized tree walk.
Trees and shrubs in the arboretum include Acer glabrum, Acer negundo, Aesculus hippocastanum, Berberis thunbergii, Betula pendula var. dalecarlica, Buddleja davidii, Celtis occidentalis, Cercis canadensis, Cercocarpus ledifolius, Crataegus oxyacantha, Forsythia intermedia, Fraxinus pennsylvanica, Juglans nigra, Kolkwitzia amabilis, Lonicera tatarica, Magnolia stellata, Mahonia aquifolium, Malus spectablis, Philadelphus lewisii, Picea abies, Pinus edulis, Picea pungens, Pinus mugo, Pinus nigra, Pinus sylvestri, Populus tremuloides, Potentilla fruticosa, Prunus cerasifera, Prunus virginiana, Pyrus calleryana var. Bradford, Quercus robur var. fastigiata, Salix blanda, Syringa, Taxus x media, Thuja orientalis, Ulmus americana, Ulmus glabra var. camperdownii, Ulmus pumila, and Viburnum opulus.",http://en.wikipedia.org/wiki/Idaho_State_Arboretum
angpohora costata,"Angophora costata is a common woodland and forest tree of Eastern Australia and is known by a variety of names including smooth-barked apple, rose gum, rose apple or Sydney red gum. It grows primarily on sandstone soils, usually on headlands, plateaus or other elevated areas. A. costata differs from the majority of gum trees in that it is not a Eucalyptus, but rather a closely related genus. A. costata is a large, wide, spreading tree. Usually seen of a height between 15 and 25 m. The trunk is often gnarled and crooked with a pink to pale grey, sometimes rusty-stained bark. The timber is brittle and limbs tend to fall readily. In nature the butts of such limbs form callused bumps on the trunk and add to the gnarled appearance. The old bark is shed in spring in large flakes with the new salmon-pink bark turning to pale grey before the next shedding.
More recently, genetic work has been published showing Angophora to be more closely related to Eucalyptus than Corymbia, and the name Eucalyptus apocynifolia has been proposed for this species if it were to be placed in the genus Eucalyptus .",http://en.wikipedia.org/wiki/Angophora_costata
melaleuca nesophylia,"Melaleuca nesophila, or Showy Honey-myrtle or Pink Melaleuca, is a shrub or small tree which is endemic to an area near Albany in Western Australia.",http://en.wikipedia.org/wiki/Melaleuca_nesophila
pittosporum eugenioides variegatum,"Pittosporum eugenioides, common names lemonwood or tarata, is a species of New Zealand native tree. Growing to 12 m (39 ft) tall by 5 m (16 ft) broad, it is conical when young but more rounded in shape when mature. Its leaves are mottled yellow-green with curly edges and a salient bright midrib, and have a strong lemony smell when crushed. It has highly fragrant clusters of attractive yellow-cream flowers in spring, followed by distinctive black seed capsules. It is found throughout New Zealand's North and South Islands along forest margins and stream banks from sea level to 600 m (1,969 ft). It is New Zealand's largest pittosporum.
The binomial qualifier eugenioides means ""resembling Eugenia"", a different genus of plants.
The variegated cultivar 'Variegatum' has gained the Royal Horticultural Society's Award of Garden Merit.",<UNKNOWN>
ceratonia siliqua,"Ceratonia siliqua, commonly known as the carob tree, St John's-bread, or locust bean (not to be confused with the African locust bean) is a species of flowering evergreen shrub or tree in the pea family, Fabaceae. It is widely cultivated for its edible pods, and as an ornamental tree in gardens. The ripe, dried pod is often ground to carob powder which is used as a substitute for cocoa powder.
It is native to the Mediterranean region including Southern Europe, Northern Africa, the larger Mediterranean islands; to the Levant and Middle-East of Western Asia into Iran; and to the Canary Islands and Macaronesia. The word carat, a unit of mass for gemstones and a unit of purity for gold alloys, was derived from the Greek word kerátion literally meaning a small horn, and refers to the carob seed as a unit of weight.

",http://en.wikipedia.org/wiki/Ceratonia_siliqua
bignonioides catalpa,"Catalpa bignonioides is a species of Catalpa that is native to the southeastern United States in Alabama, Florida, Georgia, Louisiana, and Mississippi. Common names include southern catalpa, cigar tree, and Indian bean tree.",http://en.wikipedia.org/wiki/Catalpa_bignonioides
paulownia tomentosa,"Paulownia tomentosa (common names empress tree, princess tree or foxglove tree) is a deciduous tree in the family Paulowniaceae, native to central and western China, but invasive in the USA.",http://en.wikipedia.org/wiki/Paulownia_tomentosa
acacia fimbriata,"Acacia fimbriata, commonly known as the Fringed Wattle or Brisbane Golden Wattle, is a species of Acacia.",http://en.wikipedia.org/wiki/Acacia_fimbriata
salix babylonica,"Salix babylonica (Babylon willow or weeping willow; Chinese: 垂柳) is a species of willow native to dry areas of northern China, but cultivated for millennia elsewhere in Asia, being traded along the Silk Road to southwest Asia and Europe.",http://en.wikipedia.org/wiki/Salix_babylonica
acacia cultriformis,"Acacia cultriformis, known as the Knife-leaf Wattle, Dogtooth Wattle, Half-moon Wattle or Golden-glow Wattle, is a perennial tree or shrub of the genus Acacia native to Australia. It is widely cultivated, and has been found to have naturalised in Asia, Africa, North America, New Zealand and South America. Acacia cultriformis grows to a height of about 2–3 m.",http://en.wikipedia.org/wiki/Acacia_cultriformis
cupressus torulosa,"Cupressus torulosa, known as the Himalayan cypress or Bhutan cypress, is a species of cypress in southern Asia. It is a large tree, up to 45 m (148 ft) high.",http://en.wikipedia.org/wiki/Cupressus_torulosa
pyrus sp.,"This List of plants in the Gibraltar Botanic Gardens is based on data published by the gardens and updated annually. The gardens collection includes nearly 2,000 different species and over half of these are succulents. The gardens are noted for their collection of species from the African Aloe genus.",http://en.wikipedia.org/wiki/List_of_plants_in_the_Gibraltar_Botanic_Gardens
cupressus stephensonii,"Cupressus stephensonii is a species of conifer known as the Cuyamaca Cypress, and endemic to California. It is sometimes listed as Cupressus arizonica subsp. stephensonii, and Hesperocyparis stephensonii",http://en.wikipedia.org/wiki/Cupressus_stephensonii
trachycarpus fortunei,"Trachycarpus fortunei (Chusan palm, windmill palm or Chinese windmill palm) is a palm native to central China (Hubei southwards), south to northern Burma and northern India, growing at altitudes of 100–2,400 m (328–7,874 ft). It is a fan palm, placed in the family Arecaceae, subfamily Coryphoideae, tribe Trachycarpeae.

",http://en.wikipedia.org/wiki/Trachycarpus_fortunei
acer monspessulanum,"Montpellier Maple is a species of maple native to the Mediterranean region from Morocco and Portugal in the west, to Turkey, Syria, Lebanon, and Israel in the east, and north to the Jura Mountains in France and the Eifel in Germany.",http://en.wikipedia.org/wiki/Acer_monspessulanum
eucalyptus globulus,"The Tasmanian Blue Gum, Southern Blue Gum or Blue Gum, (Eucalyptus globulus) is an evergreen tree, one of the most widely cultivated trees native to Australia. They typically grow from 30 to 55 m (100-180 feet) tall. The tallest currently known specimen in Tasmania is 90.7 m tall (297 ft). There are historical claims of even taller trees, the tallest being 101 m (330 ft). The natural distribution of the species includes Tasmania and southern Victoria (particularly the Otway Ranges and southern Gippsland). There are also isolated occurrences on King Island and Flinders Island in Bass Strait and on the summit of the You Yangs near Geelong. There are naturalised non-native occurrences in Spain and Portugal, Akamas, and other parts of southern Europe, southern Africa, New Zealand, western United States (California), Hawaii and Macaronesia, Caucasus (Western Georgia).
The d'Entrecasteaux expedition made immediate use of the species when they discovered it, the timber was used to improve their oared boats. The Tasmanian Blue Gum was proclaimed as the floral emblem of Tasmania on 27 November 1962. The species name is from the Latin globulus, a little button, referring to the shape of the operculum.

",http://en.wikipedia.org/wiki/Eucalyptus_globulus
acer negundo,"Acer negundo is a species of maple native to North America. Box elder, boxelder maple, Ash-leaved Maple and maple ash are its most common names in the United States.",http://en.wikipedia.org/wiki/Acer_negundo
pyrus fauriei,"The pear is any of several tree and shrub species of genus Pyrus /ˈpaɪrəs/, in the family Rosaceae. It is also the name of the pomaceous fruit of these trees. Several species of pear are valued for their edible fruit, while others are cultivated as ornamental trees. The genus Pyrus is classified in subtribe Pyrinae within tribe Pyreae.",http://en.wikipedia.org/wiki/Pear
eucalyptus polyanthemos,"Eucalyptus polyanthemos (Red Box) is a small to medium sized tree, native to New South Wales, the Australian Capital Territory and Victoria in Australia. It is an introduced species in California where it is known as silver dollar gum, redbox or redbox gum.",http://en.wikipedia.org/wiki/Eucalyptus_polyanthemos
callistemon kings park special,This is a list of cultivars of the plant genus Callistemon.,http://en.wikipedia.org/wiki/List_of_Callistemon_cultivars
phoenix reclinata,"The Wild date palm or Senegal date palm (Phoenix reclinata, reclinata - Latin, reclining) is a species of flowering plant in the palm family native to tropical Africa, the Arabian Peninsula, Madagascar and the Comoro Islands. It is also reportedly naturalized in Florida, Puerto Rico, Bermuda and the Leeward Islands. The plants are found from sea level to 3000 m, in rain forest clearings, monsoonal forests and rocky mountainsides.",http://en.wikipedia.org/wiki/Phoenix_reclinata
podocarpus elatus,"Podocarpus elatus, known as the Plum Pine, or the Brown Pine is a species of Podocarpus endemic to the east coast of Australia, in eastern New South Wales and eastern Queensland.
It is a medium-sized to large evergreen tree growing to 30–36 m tall with a trunk up to 1.5 m diameter. The leaves are lanceolate, 5–15 cm long (to 25 cm long on vigorous young trees) and 6–18 mm broad. The seed cones are dark blue-purple, berry-like, with a fleshy base 2-2.5 cm diameter bearing a single oval or globose seed 1 cm in diameter.",http://en.wikipedia.org/wiki/Podocarpus_elatus
unknown unknown,"""There are known knowns"" is a phrase from a response United States Secretary of Defense Donald Rumsfeld gave to a question at a US Department of Defense News Briefing in February 2002 about the lack of evidence linking the government of Iraq with the supply of weapons of mass destruction to terrorist groups.
Rumsfeld stated:

Reports that say there's -- that something hasn't happened are always interesting to me, because as we know, there are known knowns; there are things that we know that we know. We also know there are known unknowns; that is to say we know there are some things we do not know. But there are also unknown unknowns, the ones we don't know we don't know.

The statement became the subject of much commentary and derision.",http://en.wikipedia.org/wiki/There_are_known_knowns
araucaria rulei,Araucaria rulei is a species of conifer in the Araucariaceae family that is endemic to New Caledonia. It is threatened by habitat loss.,http://en.wikipedia.org/wiki/Araucaria_rulei
hakea salicifolia,"Hakea salicifolia (HAK-ee-uh sal-iss-ih-FOH-lee-uh) commonly known as the willow-leaved hakea, is indigenous to Eastern Australia and is found in New South Wales and Queensland.
H. salicifolia is a fast-growing, upright shrub that can grow up to 5m tall. The flat and elliptical leaves are widest in the middle and can grow up to 12 cm long. New growth on the Willow-leaved Hakea is rose coloured. During the spring the Willow-leaved Hakea has pale yellow to white flowers which appear in small dense clusters among the leaves.

Willow-leaved Hakea is an invasive plant species in New Zealand and is listed by the New Zealand Department of Conservation as one of about 300 environmental weeds.
The species was formally described in 1890 by French botanist Étienne Pierre Ventenat, based on a specimen cultivated at the garden of Jacques Philippe Martin Cels which was believed to have origins in the Botany Bay area. Ventenat gave it the name Embrothium salicifolium. English botanist Brian Burtt transferred the species to the genus Hakea in 1941.",http://en.wikipedia.org/wiki/Hakea_salicifolia
eucalyptus microcorys,"Tallowwood or tallowood (Eucalyptus microcorys) is a Eucalypt species native to and common in New South Wales and Queensland, Australia. It grows in forests near the coast on moderate to fertile soils in a protected, sunny position. Tallowwood is drought and frost tender.
It is a tall evergreen tree growing to 40 metres, occasionally to 70 m, with rough, fibrous, soft and spongy orange bark and a dense crown. The leaves are 8–12 cm long and 1.5-2.5 cm broad. The flowers are produced in umbels of 7-11.
Tallowwood is so named owing to the greasy feel of the wood when cut. It is one of the species whose leaves are used for food by Koalas.",http://en.wikipedia.org/wiki/Eucalyptus_microcorys
banksia integrifolia,"Banksia integrifolia, commonly known as Coast Banksia, is a species of tree that grows along the east coast of Australia. One of the most widely distributed Banksia species, it occurs between Victoria and Central Queensland in a broad range of habitats, from coastal dunes to mountains. It is highly variable in form, but is most often encountered as a tree up to 25 metres (82 ft) in height. Its leaves have dark green upper surfaces and white undersides, a contrast that can be striking on windy days.
It is one of the four original Banksia species collected by Sir Joseph Banks in 1770, and one of four species published in 1782 as part of Carolus Linnaeus the Younger's original description of the genus. It has had a complicated taxonomic history, with numerous species and varieties ascribed to it, only to be rejected or promoted to separate species. The taxonomy is now largely settled, with three subspecies recognised: B. integrifolia subsp. integrifolia, B. integrifolia subsp. compar and B. integrifolia subsp. monticola.
A hardy and versatile garden plant, B. integrifolia is widely planted in Australian gardens. It is a popular choice for parks and streetscapes, and has been used for bush revegetation and stabilisation of dunes. Its hardiness has prompted research into its suitability for use as a rootstock in the cut flower trade, but has also caused concerns about its potential to become a weed outside its natural habitat.",http://en.wikipedia.org/wiki/Banksia_integrifolia
fagus sylvatica,"Fagus sylvatica, the European beech or common beech, is a deciduous tree belonging to the beech family Fagaceae.",http://en.wikipedia.org/wiki/Fagus_sylvatica
callistemon viminallis,"Callistemon viminalis (formerly Melaleuca viminalis), also known as Weeping Bottlebrush, is a shrub or small tree in the family Myrtaceae. It is native to the states of New South Wales and Queensland in Australia where it often occurs along watercourses.
Weeping Bottlebrush grows up to 8 metres in height and has pendent branches with leaves which are 3 to 7 cm long and 3 to 7 mm in width. The bright red flower spikes, which are 4 to 10 cm in length and about 3 to 6 cm in diameter occur between spring and summer.
The species is, as of the 2009 and 2011 Exotic Pest Plant Council (EPPC) list, a Category II invasive exotic in the state of Florida.",http://en.wikipedia.org/wiki/Callistemon_viminalis
eucalyptus viminalis viminalis,"Eucalyptus viminalis, Manna Gum, also known as White Gum, Ribbon Gum or Viminalis is an Australian eucalypt.
It is a straight erect tree, often around 40 metres tall, with rough bark on the trunk and base of larger branches, its upper bark peels away in long ""ribbons"" which can collect on the branches and surrounding ground. Occasionally it can attain very large sizes. The tree with the largest recorded diameter (324.7 cm) is located at Woodbourne in Marlborough, New Zealand.
E. viminalis is widely distributed in the cooler areas of Australia where the leaves are the favoured food of Koalas. Sap has a 5–15% sugar content which makes it an essential part of the energy budget for arboreal or tree dwelling marsupial mammals like Yellow-bellied, Sugar and other gliders. Koalas reintroduced to Kangaroo Island impact on native E. viminalis and is part of a A$4,000,000 management project from 2005-9.
There are three subspecies:
E. viminalis subsp. viminalis - NSW, Victoria, Tasmania, Mount Lofty Range of South Australia
E. viminalis subsp. cygnetensis - western Victoria, southeastern South Australia
E. viminalis subsp. pryoriana - southern Victoria
Timber is generally pale pink to pinkish brown in colour, often with distinctive light grey streaks. The attractive light pink tones of this species and its easy workability make it desirable in furniture applications. Structurally, uses are limited due to its low strength and durability, however some is used in seasoned and unseasoned house framing. Sapwood is distinct.
From its geographical distribution, it is not surprising that it is hardy down to −15 degrees Celsius (+5 °F) or more making it suitable for planting in Europe.",http://en.wikipedia.org/wiki/Eucalyptus_viminalis
eriobotrya japonica,"The loquat (Eriobotrya japonica) is a species of flowering plant in the family Rosaceae, native to south-central China. It is a large evergreen shrub or small tree, grown commercially for its yellow fruit, and also cultivated as an ornamental plant.
Eriobotrya japonica was formerly thought to be closely related to the genus Mespilus, and is still sometimes known as the Japanese medlar. It is also known as Japanese plum and Chinese plum. In Japan it is called biwa. And in China, it is called Lo Guat (芦橘) in Cantonese and pípá (枇杷) in Mandarin. In Turkey it is known as malta eriği, meaning Maltese plum.",http://en.wikipedia.org/wiki/Loquat
eucalyptus goniocalyx,"Eucalyptus goniocalyx, is a small to medium-sized tree native to south-eastern Australia. Common names include Long-leaved Box, Olive-barked Box and Bundy. The species has rough and persistent bark to the small branches. It is fibrous, greyish, becoming deeply fissured, thick and shaggy in larger trees. Adult leaves are stalked, lanceolate to 20 x 3 cm, concolorous and green.
White flowers appear in early autumn to mid winter.
Distribution occurs widely on the tablelands of New South Wales and in Victoria west almost to the South Australian border. In South Australia from the Mount Lofty Ranges to the Flinders Ranges.
The leaves are distilled for the production of cineole based eucalyptus oil.",http://en.wikipedia.org/wiki/Eucalyptus_goniocalyx
catalpa bignonioides,"Catalpa bignonioides is a species of Catalpa that is native to the southeastern United States in Alabama, Florida, Georgia, Louisiana, and Mississippi. Common names include southern catalpa, cigar tree, and Indian bean tree.",http://en.wikipedia.org/wiki/Catalpa_bignonioides
fraxinus ornus,"Fraxinus ornus (manna ash or South European flowering ash) is a species of Fraxinus native to southern Europe and southwestern Asia, from Spain and Italy north to Austria, Poland and the Czech Republic, and east through the Balkans, Turkey, and western Syria to Lebanon and Armenia.

",http://en.wikipedia.org/wiki/Fraxinus_ornus
olea europaea,"The olive (/ˈɒlɪv/ or /ˈɑːləv/, Olea europaea, meaning ""olive from/of Europe"") is a species of small tree in the family Oleaceae, found in much of Africa, the Mediterranean Basin from Portugal to Israel, the Arabian Peninsula, and southern Asia as far east as China, plus the Canary Islands, Mauritius and Réunion. The species is cultivated in many places and considered naturalized in France, Corsica, Crimea, Egypt, Iran, Iraq, Syria, Java, Norfolk Island, California and Bermuda.
Its fruit, also called the olive, is of major agricultural importance in the Mediterranean region as the source of olive oil. The tree and its fruit give its name to the plant family, which also includes species such as lilacs, jasmine, Forsythia and the true ash trees (Fraxinus). The word derives from Latin ŏlīva (""olive fruit"", ""olive tree""; ""olive oil"" is ŏlĕum) which is cognate with the Greek ἐλαία (elaía, ""olive fruit"", ""olive tree"") and ἔλαιον (élaion, ""olive oil""). The oldest attested forms of the latter two words in Greek are respectively the Mycenaean 𐀁𐀨𐀷, e-ra-wa, and 𐀁𐀨𐀺, e-ra-wo or 𐀁𐁉𐀺, e-rai-wo, written in the Linear B syllabic script. The word ""oil"" in multiple languages ultimately derives from the name of this tree and its fruit.",http://en.wikipedia.org/wiki/Olive
melaleuca pubescens,"Acacia pubescens, also known as the downy wattle, is an endangered wattle found in the Sydney Basin in central New South Wales. Much of its habitat has vanished with the growth of the city of Sydney.",http://en.wikipedia.org/wiki/Acacia_pubescens
pittosporum tenuifolium,"Pittosporum tenuifolium is a small evergreen tree, up to 10 m (33 ft), native to New Zealand, commonly known as kōhūhū and black matipo, and by other Māori names kohukohu and tawhiwhi. It is sometimes grown under the cultivar name 'Nigricans', so called because of its black stems. In horticulture it is valued for its coloured foliage (cultivated variations include purple, ""silver"" and variegated leaves), and for its tolerance of some horticulturally difficult growing conditions, including dry soils and shade (although in northwest Europe, cold and exposed situations do not suit it). The flowers generally go unnoticed because of their colour, a very dark reddish-purple, and are scented only at night. It is found growing wild in coastal and lower mountain forest areas up to an altitude of 900m. The Latin tenuifolium means ""slender-leaved"".
The species, along with several hybrids and cultivars, are available for garden use. The following have gained the Royal Horticultural Society's Award of Garden Merit:-",http://en.wikipedia.org/wiki/Pittosporum_tenuifolium
populus x canadensis aurea,"Populus × jackii (balm-of-Gilead) is the hybrid between balsam poplar (Populus balsamifera) and the eastern cottonwood (Populus deltoides), occurring occasionally where the two parental species' ranges overlap. This hybrid is also sometimes planted as a shade tree, and occasionally escapes from cultivation. This hybrid is also known by the synonyms Populus × andrewsii Sargent, P. × bernardii Boivin, Populus candicans W. Aiton, P. × dutillyi Lepage, P. × generosa Henry, P. × gileadensis Rouleau, and P. manitobensis Dode.
The parental balsam poplar, P. balsamifera, is also known as P. tacamahaca and P. trichocarpa, and is widespread in boreal North America. The name Populus candicans has been variously used for either P. balsamifera or P. × jackii; it is currently considered a synonym of P. balsamifera.",<UNKNOWN>
cordyline cordyline,"Cordyline is a genus of about 15 species of woody monocotyledonous flowering plants in family Asparagaceae, subfamily Lomandroideae. The subfamily has previously been treated as a separate family Laxmanniaceae, or Lomandraceae. Other authors have placed the genus in the Agavaceae (now Agavoideae). Cordyline is native to the western Pacific Ocean region, from New Zealand, eastern Australia, southeastern Asia, Polynesia and Hawaii.
The name Cordyline comes from the Greek word kordyle, meaning ""club,"" a reference to the enlarged underground stems or rhizomes.",http://en.wikipedia.org/wiki/Cordyline
malus floribunda,"Malus floribunda, common name Japanese flowering crabapple, purple chokeberry, or showy crabapple, originates from Japan and East Asia. It may be a wild species, or a hybrid of M. sieboldii x M. baccata.
It forms a round-headed, small deciduous tree with narrow leaves on arching branches. The flowers are white or pale pink, opening from crimson buds. The fruit is red and yellow, of about 1cm in diameter.
It has gained the Royal Horticultural Society's Award of Garden Merit.",http://en.wikipedia.org/wiki/Malus_floribunda
taxodium distichum,"Taxodium distichum (bald cypress, baldcypress, bald-cypress, cypress, southern-cypress, white-cypress, tidewater red-cypress, Gulf-cypress, red-cypress, or swamp cypress) is a deciduous conifer that grows on saturated and seasonally inundated soils of the Southeastern and Gulf Coastal Plains of the United States.

",http://en.wikipedia.org/wiki/Taxodium_distichum
